campus,titulo,link,data,hora,tempo_leitura,resumo,imagem
Senhor do Bonfim,Campus Senhor do Bonfim convida Comunidade Acadêmica para Oficina &#8220;Normas da ABNT na Produção Científica&#8221;,https://www.ifbaiano.edu.br/unidades/bonfim/2026/05/12/campus-senhor-do-bonfim-convida-comunidade-academica-para-oficina-normas-da-abnt-na-producao-cientifica/,2026-05-12,21:41,1,O evento é promovido pelo Colegiado da Licenciatura em Química em parceria com a Biblioteca local e os outros colegiados dos cursos superiores do IF Baiano.,https://www.ifbaiano.edu.br/unidades/bonfim/files/2026/05/2324-Oficina-de-Normas-da-Abnt.webp
Reitoria,UFVJM em parceria com o IF Baiano abre inscrições para seleção de servidores em programa de pós-graduação em Produção Vegetal,https://ifbaiano.edu.br/portal/blog/ufvjm-em-parceria-com-o-if-baiano-abre-inscricoes-para-selecao-de-servidores-em-programa-de-pos-graduacao/,2026-05-12,15:03,1,"Ao todo, são 25 vagas para Mestrado e Doutorado Acadêmico em Produção Vegetal; inscrições começam na próxima sexta-feira (15)",https://ifbaiano.edu.br/portal/wp-content/uploads/2026/05/8968-Mestrado-e-doutorado-em-producao-vegetal.webp
Itapetinga,Sisu 2026: Campus Itapetinga realiza matrículas de candidatos(as) da Lista de Espera,https://www.ifbaiano.edu.br/unidades/itapetinga/2026/05/12/sisu-2026-campus-itapetinga-realiza-matriculas-de-candidatosas-da-lista-de-espera/,2026-05-12,14:46,1,"O IF Baiano, Campus Itapetinga, informa aos(às) candidatos(as) convocados(as) na Lista de Espera do Sisu 2026 que o período de matrícula ocorrerá, de forma totalmente on-line, entre os dias 12 e 14 de...",
Itapetinga,Processo Seletivo para Contratação de Professores Substitutos de Geografia e Química,https://www.ifbaiano.edu.br/unidades/itapetinga/2026/05/12/processo-seletivo-para-contratacao-de-professores-substitutos-de-geografia-e-quimica/,2026-05-12,14:40,1,"O Instituto Federal Baiano (IF Baiano), Campus Itapetinga, publicou o Edital nº 96, de 08 de maio de 2026, referente ao Processo Seletivo Simplificado para contratação temporária de professores substi...",
Reitoria,IF Baiano abre seleção para professor substituto de Geografia em Guanambi,https://ifbaiano.edu.br/portal/blog/if-baiano-abre-selecao-para-professor-substituto-de-geografia-em-guanambi/,2026-05-11,12:43,1,"O Instituto Federal de Educação, Ciência e Tecnologia Baiano (IF Baiano) publicou o Edital nº 94/2026 para contratação de professor substituto de Geografia no Campus Guanambi. As inscrições serão real...",https://ifbaiano.edu.br/portal/wp-content/uploads/2026/04/0566-docente-substituto.webp
Reitoria,IF Baiano abre processo seletivo para dois cursos de graduação no Campus Serrinha,https://ifbaiano.edu.br/portal/blog/if-baiano-abre-processo-seletivo-para-dois-cursos-de-graduacao-no-campus-serrinha/,2026-05-11,11:48,2,Processo seletivo oferece 40 vagas para os cursos de Tecnologia em Gestão de Cooperativas e Licenciatura em Ciências Biológicas,https://ifbaiano.edu.br/portal/wp-content/uploads/2026/05/0779-edital-graduacao-ciencias-biologicas.webp
Senhor do Bonfim,IF Baiano &#8211; Campus Senhor do Bonfim Comemora Dia do Zootecnista em 13 de Maio. Inscrições no Suap via QR Code,https://www.ifbaiano.edu.br/unidades/bonfim/2026/05/09/if-baiano-campus-senhor-do-bonfim-comemora-dia-do-zootecnista-em-13-de-maio/,2026-05-09,01:34,1,"No próximo dia 13, o IF Baiano – Campus Senhor do Bonfim promoverá uma comemoração em alusão ao Dia do Zootecnista. A programação terá início às 8h, no Auditório do Pavilhão Pedagógico.O evento visa p...",https://www.ifbaiano.edu.br/unidades/bonfim/files/2026/05/0530-INSCRICAO-DO-EVENTO-QR-2.webp
Senhor do Bonfim,Processo Seletivo Simplificado para Contratação de Professor Substituto &#8211; Campus Senhor do Bonfim,https://www.ifbaiano.edu.br/unidades/bonfim/2026/05/08/processo-seletivo-simplificado-para-contratacao-de-professor-substitutocampus-senhor-do-bonfim/,2026-05-08,18:44,1,"O SUBSTITUTO DO REITOR DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO, no uso das suas atribuições delegadas pela Portaria de Pessoal nº 75, de 27/01/2026, publicada no DOU de 02/02/202...",
Reitoria,IF Baiano abre seleção para professor substituto de Atendimento Educacional Especializado no Campus Senhor do Bonfim,https://ifbaiano.edu.br/portal/blog/if-baiano-abre-selecao-para-professor-substituto-de-atendimento-educacional-especializado-no-campus-senhor-do-bonfim/,2026-05-08,10:47,1,"O Instituto Federal Baiano (IF Baiano) acaba de lançar edital de processo seletivo simplificado para contratação de professor substituto na área de Atendimento Educacional Especializado (AEE), para at...",https://ifbaiano.edu.br/portal/wp-content/uploads/2026/05/7961-ChatGPT-Image-8-de-mai.-de-2026-10_34_16.webp
Senhor do Bonfim,SISU 2026 (8° Lista de Espera),https://www.ifbaiano.edu.br/unidades/bonfim/2026/05/07/sisu-2026-8-lista-de-espera/,2026-05-07,14:30,1,8° Edital de Chamada da Lista de Espera,
Reitoria,Campus Serrinha abre inscrições para 60 vagas em cursos técnicos subsequentes,https://ifbaiano.edu.br/portal/blog/campus-serrinha-abre-inscricoes-para-60-vagas-em-cursos-tecnicos-subsequentes/,2026-05-05,09:04,1,"A oportunidade é para os cursos de Instrumento Musical e Agropecuária, com inscrições a partir desta terça-feira (05)",https://ifbaiano.edu.br/portal/wp-content/uploads/2026/05/2564-Vagas-para-cursos-de-Instrumento-Musical-e-Agropecuaria.webp
Reitoria,IF Baiano abre seleção para professor substituto em três campi,https://ifbaiano.edu.br/portal/blog/if-baiano-abre-selecao-para-professor-substituto-em-tres-campi/,2026-04-30,11:50,1,"As vagas são para os campi Xique-Xique, Itaberaba e Guanambi",https://ifbaiano.edu.br/portal/wp-content/uploads/2026/04/0566-docente-substituto.webp
Reitoria,IF Baiano abre consulta pública para construção do regimento do CLAA-PET,https://ifbaiano.edu.br/portal/blog/if-baiano-abre-consulta-publica-para-construcao-do-regimento-do-claa-pet/,2026-04-30,10:16,1,O Instituto Federal Baiano está com consulta pública aberta as 23h59 do dia 07 de maio para a construção do Regimento Interno do Comitê Local de Acompanhamento e Avaliação (CLAA) do Programa de Educaç...,https://ifbaiano.edu.br/portal/wp-content/uploads/2026/04/4914-ChatGPT-Image-30-de-abr.-de-2026-10_12_28.webp
Serrinha,IF Baiano Campus Serrinha publica editais do PAISE 2026 e amplia oportunidades de assistência estudantil,https://www.ifbaiano.edu.br/unidades/serrinha/2026/04/29/programa-de-assistencia-e-inclusao-social-do-estudante-paise-2026/,2026-04-29,13:34,1,"O Instituto Federal Baiano (IF Baiano) – Campus Serrinha informa à comunidade acadêmica a publicação dos editais do Programa de Assistência e Inclusão Social do Estudante (PAISE), fortalecendo as açõe...",
Senhor do Bonfim,SISU 2026 (7° CHAMADA DA LISTA DE ESPERA),https://www.ifbaiano.edu.br/unidades/bonfim/2026/04/27/sisu-2026-7-chamada-da-lista-de-espera/,2026-04-27,21:04,1,,
Uruçuca,​​​​​​​PROGRAMA DE INCENTIVO À PARTICIPAÇÃO POLÍTICO-ACADÊMICA – PROPAC,https://www.ifbaiano.edu.br/unidades/urucuca/2026/04/27/edital-no-07-de-24-de-abril-de-2026/,2026-04-27,09:10,1,​​​​​​​PROGRAMA DE INCENTIVO À PARTICIPAÇÃO POLÍTICO-ACADÊMICA – PROPAC,https://www.ifbaiano.edu.br/unidades/urucuca/files/2026/05/1195-Programas-CAE-2024.webp
Governador Mangabeira,Boletin Interno &#8211; Campus Governador Mangabeira,https://www.ifbaiano.edu.br/unidades/gmb/2026/04/26/11179/,2026-04-26,15:11,2,Boletim de Serviço Interno – BSI,
Uruçuca,"24 de abril – Dia da Lei de Libras: reconhecimento, identidade e inclusão",https://www.ifbaiano.edu.br/unidades/urucuca/2026/04/24/24-de-abril-dia-da-lei-de-libras-reconhecimento-identidade-e-inclusao/,2026-04-24,15:40,1,"No dia 24 de abril, celebramos um importante marco na história da inclusão no Brasil: a oficialização da Língua Brasileira de Sinais — Libras, por meio da Lei nº 10.436, sancionada em 2002. A legislaç...",https://www.ifbaiano.edu.br/unidades/urucuca/files/2026/04/5867-WhatsApp-Image-2026-04-24-at-12.01.11.webp
Senhor do Bonfim,"EDITAL DE REOPÇÃO DE CURSO, TRANSFERÊNCIA INTERNA E EXTERNA, MATRÍCULA ESPECIAL,INGRESSO COMO PORTADOR DE DIPLOMA E REINTEGRAÇÃO PARA O SEMESTRE 2026.1 DE LCA/LCC",https://www.ifbaiano.edu.br/unidades/bonfim/2026/04/23/edital-de-reopcao-de-curso-transferencia-interna-e-externa-matricula-especialingresso-como-portador-de-diploma-e-reintegracao-para-o-semestre-2026-1-de-lca-lcc/,2026-04-23,18:29,1,"O DIRETOR-GERAL DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO – CAMPUSSENHOR DO BONFIM, no uso de suas atribuições legais conferidas pela Portaria de Pessoal n° 304 de 19/03/26, public...",
Santa Inês,IF Baiano &#8211; Campus Santa Inês abre inscrições para Atividades Curriculares da Cultura Corporal 2026,https://www.ifbaiano.edu.br/unidades/santaines/if-baiano-campus-santa-ines-abre-inscricoes-para-atividades-curriculares-da-cultura-corporal-2026/,2026-04-23,13:41,1,"O Instituto Federal Baiano (IF Baiano) – Campus Santa Inês publicou o Edital nº 18/2026, de 23 de abril, que regulamenta o processo de seleção para preenchimento de vagas nas Atividades Curriculares d...",https://www.ifbaiano.edu.br/unidades/santaines/files/2026/04/5212-Futsal-capa.webp
Reitoria,IF Baiano prorroga inscrições para 194 bolsas de iniciação científica,https://ifbaiano.edu.br/portal/blog/if-baiano-prorroga-inscricoes-para-194-bolsas-de-iniciacao-cientifica-ate-12-de-maio/,2026-04-23,07:50,1,O IF Baiano (Instituto Federal Baiano) anunciou a prorrogação do prazo de inscrições para três editais que oferecem 194 bolsas de iniciação científica e tecnológica. Servidores orientadores agora têm ...,https://ifbaiano.edu.br/portal/wp-content/uploads/2026/03/4416-bolsas-de-pesquisa.webp
Reitoria,FEMMIC 2026 será realizada no Campus Catu com foco em ciência e inovação,https://ifbaiano.edu.br/portal/blog/femmic-2026-sera-realizada-no-campus-catu-com-foco-em-ciencia-e-inovacao/,2026-04-22,11:39,2,"Evento reúne uma programação com palestras, workshops e atividades voltadas à troca de conhecimentos",https://ifbaiano.edu.br/portal/wp-content/uploads/2026/04/1129-images.webp
Itapetinga,Resultado Final do PAISE,https://www.ifbaiano.edu.br/unidades/itapetinga/2026/04/22/resultado-final-no-paise/,2026-04-22,09:09,1,"O Instituto Federal Baiano, Campus Itapetinga, divulga o resultado final dos estudantes classificados no Programa de Assistência e Inclusão Social do Estudante (PAISE) 2026.1, conforme o Edital nº 05,...",
Reitoria,IF Baiano abre seleção com bolsas para docentes no Parfor Equidade,https://ifbaiano.edu.br/portal/blog/if-baiano-abre-selecao-com-bolsas-para-docentes-no-parfor-equidade/,2026-04-20,11:52,2,O Instituto Federal Baiano (IF Baiano) está com inscrições abertas de 20 de abril a 5 de maio de 2026 para seleção de professores(as) formadores(as) que atuarão no Programa Nacional de Formação de Pro...,
Senhor do Bonfim,Novos Editais dos Programas de Assistência Estudantil PAE e PROPAC  Publicados.,https://www.ifbaiano.edu.br/unidades/bonfim/2026/04/17/novos-editais-dos-programas-de-assistencia-estudantil-pae-e-propac-foram-publicados/,2026-04-17,19:41,1,,
Alagoinhas,EDITAL DE RENOVAÇÃO DE MATRÍCULA DOS CURSOS INTEGRADOS 2026 E DO CURSO SUBSEQUENTE – TÉCNICO EM AGROINDÚSTRIA 2026.1,https://www.ifbaiano.edu.br/unidades/alagoinhas/edital-de-renovacao-de-matricula-dos-cursos-integrados-2026-e-do-curso-subsequente-tecnico-em-agroindustria-2026-1/,2026-04-16,11:06,1,Última atualização: 16/04/2026 &#8211; 11:03 horas | Data de publicação: 16/04/2026 &#8211; 11:03 horas,
Bom Jesus da Lapa,Campus Bom Jesus da Lapa realiza Aula Inaugural do Programa Partiu IF 2026,https://www.ifbaiano.edu.br/unidades/lapa/2026/04/16/campus-bom-jesus-da-lapa-realiza-aula-inaugural-do-programa-partiu-if-2026/,2026-04-16,10:55,1,"O IF Baiano &#8211; Campus Bom Jesus da Lapa realizou, no último dia 15 de abril, a aula inaugural do Programa Partiu IF 2026. A iniciativa, vinculada ao Governo Federal, tem como objetivo central pro...",https://www.ifbaiano.edu.br/unidades/lapa/files/2026/04/6780-NOTICIAS-1.webp
Reitoria,IF Baiano abre inscrições para cursos FIC nos campi Itaberaba e Uruçuca,https://ifbaiano.edu.br/portal/blog/if-baiano-abre-inscricoes-para-cursos-fic-nos-campi-itaberaba-e-urucuca/,2026-04-14,10:40,1,Cursos são gratuitos e seleção ocorre por ordem de inscrição,https://ifbaiano.edu.br/portal/wp-content/uploads/2026/04/4882-curso-fic-ifbaiano.webp
Itaberaba,Abertas as inscrições para o Curso de Qualificação Profissional FIC em Ciências da Natureza (Edital 69/2026),https://www.ifbaiano.edu.br/unidades/itaberaba/2026/04/14/edital-69-2026-curso-fic-ciencias-da-natureza/,2026-04-14,03:51,1,Apresentação,
Reitoria,IF Baiano lança editais de intercâmbio no Canadá para estudantes e servidores,https://ifbaiano.edu.br/portal/blog/if-baiano-lanca-editais-de-intercambio-no-canada-para-estudantes-e-servidores/,2026-04-13,13:59,3,Selecionados poderão se afastar das atividades sem prejuízo acadêmico ou laboral durante a realização do programa. Custos serão de responsabilidade dos participantes.,https://ifbaiano.edu.br/portal/wp-content/uploads/2026/04/9413-intercambio-ifbaiano.webp
Reitoria,Abertas 18 vagas remanescentes para o programa Partiu IF no Campus Uruçuca,https://ifbaiano.edu.br/portal/blog/abertas-18-vagas-remanescentes-para-o-programa-partiu-if-no-campus-urucuca/,2026-04-13,12:01,1,Inscrições presenciais no campus de 13 a 30 de abril de 2026,https://ifbaiano.edu.br/portal/wp-content/uploads/2026/02/9836-imagem-destacada-partiu-if-2026.jpg.webp
Alagoinhas,Semana de Acolhimento dos Cursos Integrados ao Ensino Médio 2026,https://www.ifbaiano.edu.br/unidades/alagoinhas/semana-de-acolhimento-dos-cursos-integrados-ao-ensino-medio-2026/,2026-04-11,01:16,1,"Entre os dias 13 e 15 de abril de 2026, o Instituto Federal Baiano (IF Baiano) – Campus Alagoinhas realiza a Semana de Acolhimento, um evento pensado para recepcionar os novos estudantes e marcar o in...",https://www.ifbaiano.edu.br/unidades/alagoinhas/files/2026/04/0761-capa-site-acolhimento.webp
Alagoinhas,Nota de Pesar Andrei dos Santos Pimentel Silva,https://www.ifbaiano.edu.br/unidades/alagoinhas/nota-de-pesar-andrei-dos-santos-pimentel-silva/,2026-04-10,21:16,1,,https://www.ifbaiano.edu.br/unidades/alagoinhas/files/2026/04/7710-Luto-Oficial-Andrei-dos-Santos-Pimentel-2026.webp
Reitoria,XII Semana de Zootecnia do IF Baiano abre inscrições para participação e submissão de trabalhos,https://ifbaiano.edu.br/portal/blog/xii-semana-de-zootecnia-do-if-baiano-abre-inscricoes-para-participacao-e-submissao-de-trabalhos/,2026-04-10,10:44,1,Confira as datas e programação do evento,https://ifbaiano.edu.br/portal/wp-content/uploads/2026/04/0054-imagem-destacada-semana-zootecnia-santa-ines-2026-v2.webp
Reitoria,Campus Santa Inês abre seleção para professor substituto da área de Tecnologia de Alimentos,https://ifbaiano.edu.br/portal/blog/campus-santa-ines-abre-selecao-para-professor-substituto-da-area-de-tecnologia-de-alimentos/,2026-04-09,11:09,1,Inscrições de 13 a 21 de abril; mais detalhes no edital de seleção,https://ifbaiano.edu.br/portal/wp-content/uploads/2026/04/3692-image-professor-substituto-santa-ines.webp
Senhor do Bonfim,Seleção de Estágio Curricular para estudantes dos cursos Técnico Integrado e Subsequente,https://www.ifbaiano.edu.br/unidades/bonfim/2026/04/07/selecao-de-estagio-curricular-para-estudantes-dos-cursos-tecnico-integrado-e-subsequente/,2026-04-07,20:02,1,"Serão ofertadas 20 (vinte) vagas para alunos matriculados nos Cursos Técnico em Agroindústria,Agropecuária e Informática Integrado ao Ensino Médio e para os alunos matriculados nos CursosTécnico em Al...",
Senhor do Bonfim,IF Baiano &#8211; Campus Senhor do Bonfim abre inscrições para estágio remunerado de nível Superior: de 12 a 24 de abril,https://www.ifbaiano.edu.br/unidades/bonfim/2026/04/06/if-baiano-campus-senhor-do-bonfim-abre-inscricoes-para-estagio-remunerado-de-nivel-superior-de-11-a-24-de-abril/,2026-04-06,21:17,1,"A oportunidade de estágio é para estudantes a partir do 3º semestre dos cursos de Licenciatura em Química, Ciências da Computação, Ciências Agrárias, Matemática, Pedagogia e Bacharelado em Administraç...",
Itaberaba,Seleção de estudantes para o PAISE 2026 (Edital nº 25/2026),https://www.ifbaiano.edu.br/unidades/itaberaba/2026/04/06/paise-2026/,2026-04-06,17:39,1,"O DIRETOR GERAL DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO – CAMPUS ITABERABA, nomeada pela Portaria nº 300, de 19 de março de 2026, publicada no DOU em 23 de março de 2026, no uso ...",
Uruçuca,Conhecer para incluir: Autismo,https://www.ifbaiano.edu.br/unidades/urucuca/2026/04/02/conhecer-para-incluir-autismo/,2026-04-02,10:04,1,"O autismo, ou Transtorno do Espectro Autista (TEA), é uma condição do neurodesenvolvimento que afeta principalmente a comunicação, a interação social e o comportamento. Cada pessoa autista é única, co...",https://www.ifbaiano.edu.br/unidades/urucuca/files/2026/04/5761-autismo.webp
Senhor do Bonfim,Homologação de Inscrições para bolsistas do Projeto Supera,https://www.ifbaiano.edu.br/unidades/bonfim/2026/03/31/homologacao-de-inscricoes-para-bolsistas-do-projeto-supera/,2026-03-31,20:24,1,Clique no link a seguir para conferir: LISTA_DE_INSCRIÇÕES HOMOLOGADAS,
Itapetinga,Professor Rômulo toma posse como Diretor-Geral do Campus Itapetinga,https://www.ifbaiano.edu.br/unidades/itapetinga/2026/03/25/professor-romulo-sposito-das-virgens-toma-posse-como-diretor-geral-do-campus-itapetinga-para-a-gestao-2026-2030/,2026-03-25,11:05,1,"O Instituto Federal Baiano (IF Baiano) celebrou, na tarde da última segunda-feira (23), a posse dos(as) diretores(as)-gerais eleitos(as) para a gestão 2026–2030 dos 14 campi da instituição. A cerimôni...",
Senhor do Bonfim,Campus Senhor do Bonfim realiza formatura da 2ª turma do curso Salgadeiras do Programa Mulheres Mil,https://www.ifbaiano.edu.br/unidades/bonfim/2026/03/24/campus-senhor-do-bonfim-realiza-formatura-da-2a-turma-do-curso-salgadeiras-do-programa-mulheres-mil/,2026-03-24,21:57,1,"A Formatura das alunas da 2ª turma do curso FIC Salgadeiras do Programa Mulheres Mil aconteceu na noite de 23/03, no auditório do Campus Senhor do Bonfim.",https://www.ifbaiano.edu.br/unidades/bonfim/files/2026/03/2140-DSC_0554-editada.webp
Itapetinga,IF Baiano convoca candidatos do Campus Itapetinga para banca de heteroidentificação do Partiu IF 2026,https://www.ifbaiano.edu.br/unidades/itapetinga/2026/03/24/if-baiano-convoca-candidatos-do-campus-itapetinga-para-banca-de-heteroidentificacao-do-partiu-if-2026/,2026-03-24,17:08,1,O Instituto Federal Baiano (IF Baiano) publicou a convocação dos candidatos inscritos no processo seletivo do Programa Partiu IF 2026 para participação na banca de heteroidentificação. A etapa é obrig...,
Governador Mangabeira,IF Baiano – Campus Governador Mangabeira empossa nova Diretora-Geral para o período 2026–2030,https://www.ifbaiano.edu.br/unidades/gmb/2026/03/24/if-baiano-campus-governador-mangabeira-empossa-nova-diretora-geral-para-o-periodo-2026-2030/,2026-03-24,10:57,1,,https://www.ifbaiano.edu.br/unidades/gmb/files/2026/03/0411-posse-1.webp
Senhor do Bonfim,Pregão Eletrônico nº 1 90000/2026 – Contratação de empresa de fornecimento de gás liquefeito de petróleo (GLP),https://www.ifbaiano.edu.br/unidades/bonfim/2026/03/20/pregao-eletronico-no-1-90000-2026-contratacao-de-empresa-de-fornecimento-de-gas-liquefeito-de-petroleo-glp/,2026-03-20,09:34,1,,
Itaberaba,Inscrições abertas para vagas remanescentes: Curso de Costureira de Máquina Reta e Overloque – Programa Mulheres Mil (Edital 50/2026),https://www.ifbaiano.edu.br/unidades/itaberaba/2026/03/18/vagas-remanescentes-mulheres-mil-costureira-edital-50-2026/,2026-03-18,23:56,1,Apresentação:,
Bom Jesus da Lapa,PROCESSO SELETIVO PARA PARTICIPAÇÃO NO CURSO DE FORMAÇÃO DE PROFISSIONAIS DE APOIO ESCOLAR,https://www.ifbaiano.edu.br/unidades/lapa/2026/03/17/processo-seletivo-para-participacao-no-curso-de-formacao-de-profissionais-de-apoio-escolar/,2026-03-17,10:33,1,,
Itapetinga,Campus Itapetinga promove evento sobre drones nos dias 20 e 21 de março,https://www.ifbaiano.edu.br/unidades/itapetinga/2026/03/16/icampus-itapetinga-promove-evento-sobre-drones-nos-dias-20-e-21-de-marco/,2026-03-16,11:25,1,"O IF Baiano, Campus Itapetinga, realizará, nos dias 20 e 21 de março, o Evento de Drones – Curso de Montagem e Configuração de Drones, voltado para servidores e estudantes da instituição. A atividade ...",
Bom Jesus da Lapa,Edital n° 20/2026 &#8211; Monitoria Integrado,https://www.ifbaiano.edu.br/unidades/lapa/2026/03/13/edital-n-20-2026-monitoria-integrado/,2026-03-13,16:03,1,,
Bom Jesus da Lapa,Edital nº 17/2026 &#8211; Vagas Ociosas Cursos Subsequentes Presenciais.,https://www.ifbaiano.edu.br/unidades/lapa/2026/03/11/edital-no-17-2026-vagas-ociosas-cursos-subsequentes-presenciais/,2026-03-11,19:24,2,,
Itapetinga,Chamada Pública para Aquisição de Alimentos da Agricultura Familiar,https://www.ifbaiano.edu.br/unidades/itapetinga/2026/03/10/chamada-publica-para-aquisicao-de-alimentos-da-agricultura-familiar/,2026-03-10,11:57,1,"O Instituto Federal Baiano (IF Baiano), Campus Itapetinga, lançou o Edital de Chamada Pública nº 01/2026 para aquisição de alimentos provenientes da Agricultura Familiar e do Empreendedor Familiar Rur...",
Itapetinga,Contratação de tradutor/intérprete de Libras,https://www.ifbaiano.edu.br/unidades/itapetinga/2026/03/10/aviso-de-licitacao-para-contratacao-de-tradutor-interprete-de-libras/,2026-03-10,11:19,1,"O Instituto Federal Baiano (IF Baiano), Campus Itapetinga, informa a abertura de aviso de licitação para a contratação de serviços de tradutor/intérprete de Língua Brasileira de Sinais (Libras) e Líng...",https://www.ifbaiano.edu.br/unidades/itapetinga/files/2026/03/2370-aviso-de-licitacao-imagem.webp
Itaberaba,Doação de Livros Didáticos Fora do Ciclo do PNLD (Edital de desfazimento 1/2026),https://www.ifbaiano.edu.br/unidades/itaberaba/2026/03/07/desfazimento-livros-didaticos-edital-22-2026/,2026-03-07,06:15,1,"A DIRETORA-GERAL DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO &#8211; IF BAIANO, CAMPUS ITABERABA, nomeada pela Portaria nº 279, de 18 de março de 2022, publicada no DOU em 21 de març...",
Bom Jesus da Lapa,IF Baiano &#8211; Campus Bom Jesus da Lapa promove oficina de elaboração de projetos de extensão para discentes.,https://www.ifbaiano.edu.br/unidades/lapa/2026/03/06/if-baiano-campus-bom-jesus-da-lapa-promove-oficina-de-elaboracao-de-projetos-de-extensao-para-discentes/,2026-03-06,14:30,1,"O Instituto Federal Baiano (IF Baiano) – Campus Bom Jesus da Lapa promoverá, no dia 13 de março de 2026, às 13h30, uma Oficina de Elaboração de Projetos de Extensão.",https://www.ifbaiano.edu.br/unidades/lapa/files/2026/03/8122-WhatsApp-Image-2026-03-06-at-13.00.07.webp
Governador Mangabeira,"📢 Atenção, pais, mães e responsáveis dos(as) estudantes ingressantes 2026!",https://www.ifbaiano.edu.br/unidades/gmb/2026/03/06/%f0%9f%93%a2-atencao-pais-maes-e-responsaveis-dosas-estudantes-ingressantes-2026/,2026-03-06,10:19,1,,https://www.ifbaiano.edu.br/unidades/gmb/files/2025/09/1722-Banner-PROSEL-ingresso-de-estudantes-2026-1.webp
Itapetinga,Edital do PAISE para apoio a estudantes em vulnerabilidade socioeconômica,https://www.ifbaiano.edu.br/unidades/itapetinga/2026/03/05/edital-do-paise-para-apoio-a-estudantes-em-vulnerabilidade-socioeconomica/,2026-03-05,17:12,2,"A Direção Geral do IFBAIANO, Campus Itapetinga, publicou o Edital nº 5, de 4 de março de 2026, que regulamenta a seleção de estudantes para o Programa de Assistência e Inclusão Social do Estudante (PA...",
Itaberaba,Cursos de Qualificação Profissional – FIC – Campus Itaberaba – Curso Costureira de Máquina Reta e Overloque (Edital 36/2026),https://www.ifbaiano.edu.br/unidades/itaberaba/2026/03/04/curso-costureira-de-maquina-reta-e-overloque-edital-36-2026/,2026-03-04,16:13,1,Apresentação:,
Itapetinga,Educação a Distância: Segunda Convocação para Matrícula,https://www.ifbaiano.edu.br/unidades/itapetinga/2026/03/04/educacao-a-distancia-segunda-convocacao-para-matricula/,2026-03-04,14:22,1,"O Instituto Federal de Educação, Ciência e Tecnologia Baiano – Campus Itapetinga &#8211; publicou a lista de segunda chamada do Processo Seletivo para o curso de Secretaria Escolar (EaD).",
Uruçuca,Edital 5/2026 – Programa de Assistência e Inclusão Social do Estudante – PAISE,https://www.ifbaiano.edu.br/unidades/urucuca/2026/02/27/edital-5-2026-programa-de-assistencia-e-inclusao-social-do-estudante-paise/,2026-02-27,08:49,1,"O Diretor Geral do Instituto Federal de Educação, Ciência e Tecnologia Baiano – IF Baiano, Campus Uruçuca, no uso de suas atribuições legais na forma do que dispõe a Lei nº. 11.892/2008, considerandoa...",https://www.ifbaiano.edu.br/unidades/urucuca/files/2026/02/3254-PAISE-2025.webp
Governador Mangabeira,IF Baiano prorroga inscrições da seleção simplificada para estudantes do PartiuIF até 06 de março,https://www.ifbaiano.edu.br/unidades/gmb/2026/02/26/if-baiano-prorroga-inscricoes-da-selecao-simplificada-para-estudantes-do-partiuif-ate-06-de-marco/,2026-02-26,19:11,1,,https://www.ifbaiano.edu.br/unidades/gmb/files/2026/02/3769-WhatsApp-Image-2026-02-26-at-18.57.26.webp
Governador Mangabeira,SELEÇÃO DE BOLSISTAS DE EXTENSÃO   ENSINO MÉDIO TÉCNICO (ADC),https://www.ifbaiano.edu.br/unidades/gmb/2026/02/26/selecao-de-bolsistas-de-extensao-ensino-medio-tecnico-adc/,2026-02-26,10:51,1,,https://www.ifbaiano.edu.br/unidades/gmb/files/2026/02/3643-BANNER-Edital-Ifbaiano-Adc-Pas-Reconcavo-25022026.webp
Senhor do Bonfim,"Chamada: Dispensa Eletrônica para contratação de empresa para fornecer água mineral natural sem gás para o IF Baiano, campus Senhor do Bonfim.",https://www.ifbaiano.edu.br/unidades/bonfim/2026/02/25/chamada-dispensa-eletronica-para-contratacao-de-empresa-para-fornecer-agua-mineral-natural-sem-gas-para-o-if-baiano-campus-senhor-do-bonfim/,2026-02-25,13:24,1,,
Itaberaba,"Processo Seletivo para Vagas Remanescentes do Edital 32/2025 &#8211; ITB-GAB/ITB-DG/RET/IFBAIANO, de 23/10/2025, para Cursos de Educação Básica Profissional, Técnica e Tecnológica Subsequente ao Ensino Médio, Modalidade Ead (Edital 20/2026)",https://www.ifbaiano.edu.br/unidades/itaberaba/2026/02/24/processo-seletivo-para-vagas-remanescentes-do-edital-32-2025-itb-gab-itb-dg-ret-ifbaiano-de-23-10-2025-para-cursos-de-educacao-basica-profissional-tecnica-e-tecnologica-subsequente-ao-ensino-medi/,2026-02-24,15:22,1,"A DIRETORA-GERAL DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO &#8211; IF BAIANO, CAMPUS ITABERABA, nomeada pela Portaria nº 279, de 18 de março de 2022, publicação no DOU em 21 de mar...",
